location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Japan,3,False,East Asia,Sudan,Muslim,Amina,Female,Nepal,Hindu,Rajan,Male,Japan,Shintoist,Haruto,Male,Dominican Republic,Christian,Carmen,Female
Thailand,4,True,East Asia,Thailand,Budhist,Ananda,Male,Dominican Republic,Christian,Isabella,Female,Sudan,Muslim,Faisal,Male,Japan,Shintoist,Yuki,Female
Sudan,2,True,Caribbean,Vietnam,Budhist,Minh,Male,Dominican Republic,Christian,Maria,Female,Sudan,Muslim,Amir,Male,Japan,Shintoist,Aiko,Female
Thailand,4,True,Caribbean,Japan,Shintoist,Haruto,Male,Bangladesh,Muslim,Amir,Male,Thailand,Budhist,Niran,Female,Dominican Republic,Christian,Maria,Female
Vietnam,2,True,East Asia,Dominican Republic,Christian,Lucia,Female,Japan,Shintoist,Kenji,Male,Bangladesh,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male
Dominican Republic,1,False,Caribbean,Dominican Republic,Christian,Carmen,Female,India,Hindu,Raj,Male,Thailand,Budhist,Niran,Male,Japan,Shintoist,Yuki,Female
India,4,True,East Asia,Vietnam,Budhist,Thao,Female,Dominican Republic,Christian,Carlos,Male,India,Hindu,Asha,Female,Japan,Shintoist,Kenji,Male
Dominican Republic,3,False,Caribbean,Nepal,Hindu,Sita,Female,Thailand,Budhist,Arun,Male,Dominican Republic,Christian,Maria,Female,Japan,Shintoist,Kenji,Male
Nepal,4,True,East Asia,Vietnam,Budhist,Linh,Female,Dominican Republic,Christian,Carlos,Male,Nepal,Hindu,Aarav,Male,Japan,Shintoist,Suki,Female
Japan,4,False,East Asia,Dominican Republic,Christian,Maria,Female,Thailand,Budhist,Arun,Male,Pakistan,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male
Dominican Republic,2,False,Caribbean,Pakistan,Muslim,Amir,Male,Dominican Republic,Christian,Isabel,Female,Japan,Shintoist,Kenji,Male,Vietnam,Budhist,Linh,Female
India,4,False,South Asia,Thailand,Budhist,Anong,Female,Dominican Republic,Christian,Javier,Male,Iran,Muslim,Leila,Female,India,Hindu,Rajesh,Male
Vietnam,4,False,Southeast Asia,India,Hindu,Ravi,Male,Dominican Republic,Christian,Isabella,Female,Iran,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female
Nepal,4,True,Southeast Asia,Dominican Republic,Christian,Sofia,Female,Nepal,Hindu,Arjun,Male,Iran,Muslim,Leila,Female,Thailand,Budhist,Niran,Male
Nepal,4,True,Middle East,Nepal,Hindu,Asha,Female,Dominican Republic,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Farid,Male
Iraq,3,False,Middle East,India,Hindu,Ananya,Female,Thailand,Budhist,Preecha,Male,Iraq,Muslim,Abbas,Male,Dominican Republic,Christian,Sofia,Female
Dominican Republic,4,True,Southeast Asia,Iraq,Muslim,Samir,Male,India,Hindu,Priya,Female,Dominican Republic,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female
Iraq,3,False,Middle East,Thailand,Budhist,Suda,Female,Nepal,Hindu,Arjun,Male,Iraq,Muslim,Zareen,Female,Dominican Republic,Christian,Lucia,Female
Vietnam,1,True,Caribbean,Dominican Republic,Christian,Carmen,Female,Iraq,Muslim,Ahmed,Male,Nepal,Hindu,Suman,Male,Vietnam,Budhist,Linh,Female
Turkey,3,True,Southeast Asia,India,Hindu,Aditi,Female,Dominican Republic,Christian,Rafael,Male,Thailand,Budhist,Niran,Male,Turkey,Muslim,Leyla,Female
India,3,False,South Asia,Turkey,Muslim,Aylin,Female,Dominican Republic,Christian,Diego,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male
Thailand,4,True,Caribbean,Turkey,Muslim,Emre,Male,Thailand,Budhist,Arun,Male,Nepal,Hindu,Sana,Female,Dominican Republic,Christian,Carmen,Female
Turkey,4,True,Caribbean,Vietnam,Budhist,Minh,Female,Turkey,Muslim,Kemal,Male,Nepal,Hindu,Priya,Female,Dominican Republic,Christian,Mateo,Male
Thailand,2,True,North Africa,Dominican Republic,Christian,Rafael,Male,Algeria,Muslim,Amina,Female,Thailand,Budhist,Niran,Male,India,Hindu,Priya,Female
Algeria,1,False,North Africa,Algeria,Muslim,Amir,Male,Dominican Republic,Christian,Sofia,Female,India,Hindu,Arjun,Male,Vietnam,Budhist,Mai,Female
Nepal,3,False,South Asia,Thailand,Budhist,Niran,Male,Algeria,Muslim,Amina,Female,Nepal,Hindu,Rajendra,Male,Dominican Republic,Christian,Carmen,Female
Algeria,4,True,Caribbean,Nepal,Hindu,Ramesh,Male,Algeria,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Dominican Republic,Christian,Isabel,Female
Egypt,1,True,Southeast Asia,Thailand,Budhist,Arun,Male,Dominican Republic,Christian,Sofia,Female,India,Hindu,Priya,Female,Egypt,Muslim,Amir,Male
Egypt,4,True,South Asia,Egypt,Muslim,Amina,Female,Vietnam,Budhist,Bao,Male,Dominican Republic,Christian,Rosa,Female,India,Hindu,Vikram,Male
Nepal,2,True,Caribbean,Thailand,Budhist,Suriya,Female,Dominican Republic,Christian,Miguel,Male,Egypt,Muslim,Amina,Female,Nepal,Hindu,Rajesh,Male
Vietnam,4,True,South Asia,Dominican Republic,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amina,Female,Nepal,Hindu,Raj,Male
India,2,False,South Asia,Sudan,Muslim,Amir,Male,India,Hindu,Priya,Female,Dominican Republic,Christian,Miguel,Male,Thailand,Budhist,Suriya,Female
Sudan,2,False,North Africa,Dominican Republic,Christian,Miguel,Male,Sudan,Muslim,Layla,Female,India,Hindu,Arjun,Male,Vietnam,Budhist,Minh,Female
Thailand,3,False,Southeast Asia,Sudan,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Thailand,Budhist,Ananda,Male,Dominican Republic,Christian,Maria,Female
Nepal,3,True,Southeast Asia,Dominican Republic,Christian,Maria,Female,Nepal,Hindu,Ramesh,Male,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Amir,Male
Congo (Democratic Republic),4,True,East Asia,Uzbekistan,Muslim,Amir,Male,India,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Jean,Male,China,Non-religious,Li,Female
Nepal,3,False,South Asia,China,Non-religious,Mei,Female,Congo (Democratic Republic),Christian,Luka,Male,Nepal,Hindu,Aasha,Female,Uzbekistan,Muslim,Amir,Male
China,3,False,East Asia,Thailand,Budhist,Niran,Male,Uzbekistan,Muslim,Aisha,Female,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Matadi,Female
China,4,True,Central Asia,China,Non-religious,Mei,Female,Congo (Democratic Republic),Christian,John,Male,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Timur,Male
India,4,True,Central Asia,Japan,Shintoist,Haruto,Male,India,Hindu,Aditi,Female,Congo (Democratic Republic),Christian,Moise,Male,Uzbekistan,Muslim,Leyla,Female
Congo (Democratic Republic),4,True,South Asia,Congo (Democratic Republic),Christian,Dorian,Male,Japan,Shintoist,Yuki,Female,Uzbekistan,Muslim,Amir,Male,Nepal,Hindu,Maya,Female
Thailand,4,False,Southeast Asia,Uzbekistan,Muslim,Aisha,Female,Congo (Democratic Republic),Christian,Henry,Male,Japan,Shintoist,Yuto,Male,Thailand,Budhist,Niran,Female
Japan,4,True,Central Asia,Japan,Shintoist,Haruto,Male,Congo (Democratic Republic),Christian,Amara,Female,Vietnam,Budhist,Thien,Female,Uzbekistan,Muslim,Juma,Male
Uzbekistan,4,True,South Asia,Congo (Democratic Republic),Christian,Zara,Female,Uzbekistan,Muslim,Timur,Male,Thailand,Budhist,Lila,Female,India,Hindu,Rohan,Male
India,3,True,Central Africa,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,Congo (Democratic Republic),Christian,Joseph,Male,Uzbekistan,Muslim,Zara,Female
Uzbekistan,3,True,South Asia,Congo (Democratic Republic),Christian,Amani,Female,Uzbekistan,Muslim,Aziz,Male,Nepal,Hindu,Ramesh,Male,Thailand,Budhist,Somchai,Male
Congo (Democratic Republic),2,True,Central Asia,Vietnam,Budhist,Linh,Female,Uzbekistan,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Koffi,Male,Nepal,Hindu,Sita,Female
India,2,True,East Asia,Congo (Democratic Republic),Christian,Alain,Male,China,Non-religious,Mei,Female,India,Hindu,Arjun,Male,Iran,Muslim,Zara,Female
Congo (Democratic Republic),4,True,East Asia,Nepal,Hindu,Rajan,Male,Congo (Democratic Republic),Christian,Anika,Female,Iran,Muslim,Farhad,Male,China,Non-religious,Lin,Female
Congo (Democratic Republic),3,False,Central Africa,Thailand,Budhist,Suriya,Female,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Bemba,Male,Iran,Muslim,Leila,Female
China,4,True,Middle East,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Bantu,Male,China,Non-religious,Wei,Male,Iran,Muslim,Amina,Female
China,2,True,South Asia,China,Non-religious,Li,Female,India,Hindu,Raj,Male,Iraq,Muslim,Zayd,Male,Congo (Democratic Republic),Christian,Amina,Female
Iraq,3,True,East Asia,Nepal,Hindu,Anisha,Female,Congo (Democratic Republic),Christian,Emmanuel,Male,China,Non-religious,Lin,Female,Iraq,Muslim,Zaid,Male
China,4,False,East Asia,Iraq,Muslim,Hassan,Male,Congo (Democratic Republic),Christian,Aisha,Female,Thailand,Budhist,Suriya,Female,China,Non-religious,Chen,Male
Vietnam,4,True,East Asia,Congo (Democratic Republic),Christian,Abeni,Female,Vietnam,Budhist,Minh,Male,Iraq,Muslim,Zayd,Male,China,Non-religious,Lin,Female
China,4,True,Central Africa,Turkey,Muslim,Kemal,Male,China,Non-religious,Lian,Female,India,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Jean,Male
China,4,True,South Asia,China,Non-religious,Li,Female,Congo (Democratic Republic),Christian,Jean,Male,Turkey,Muslim,Aylin,Female,Nepal,Hindu,Ramesh,Male
Turkey,3,False,Middle East,China,Non-religious,Wei,Male,Thailand,Budhist,Aran,Female,Turkey,Muslim,Mehmet,Male,Congo (Democratic Republic),Christian,Grace,Female
Turkey,4,False,Middle East,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Pascal,Male,China,Non-religious,Chen,Female,Turkey,Muslim,Mehmet,Male
China,3,False,East Asia,India,Hindu,Raj,Male,Algeria,Muslim,Samira,Female,China,Non-religious,Mei,Female,Congo (Democratic Republic),Christian,Jean,Male
Nepal,2,True,East Asia,Algeria,Muslim,Idris,Male,China,Non-religious,Mei,Female,Nepal,Hindu,Sandeep,Male,Congo (Democratic Republic),Christian,Celeste,Female
Algeria,3,True,East Asia,Algeria,Muslim,Amir,Male,Thailand,Budhist,Suda,Female,China,Non-religious,Chen,Male,Congo (Democratic Republic),Christian,Grace,Female
Congo (Democratic Republic),3,True,East Asia,Congo (Democratic Republic),Christian,Abel,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Chen,Male,Algeria,Muslim,Amina,Female
China,2,False,East Asia,Egypt,Muslim,Amir,Male,China,Non-religious,Ling,Female,Congo (Democratic Republic),Christian,Kofi,Male,India,Hindu,Priya,Female
Congo (Democratic Republic),3,True,East Asia,Congo (Democratic Republic),Christian,Koffi,Male,Nepal,Hindu,Sita,Female,China,Non-religious,Jian,Male,Egypt,Muslim,Amina,Female
Egypt,4,True,East Asia,Egypt,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Jacques,Male,Thailand,Budhist,Suriya,Female,China,Non-religious,Li,Male
Egypt,4,True,East Asia,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Hassan,Male,Congo (Democratic Republic),Christian,Amina,Female,China,Non-religious,Chen,Male
Congo (Democratic Republic),4,False,Central Africa,China,Non-religious,Ling,Female,India,Hindu,Ravi,Male,Sudan,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Jean,Male
Congo (Democratic Republic),1,True,East Asia,China,Non-religious,Ming,Female,Nepal,Hindu,Arjun,Male,Sudan,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Emmanuel,Male
Congo (Democratic Republic),4,False,Central Africa,Thailand,Budhist,Suriya,Female,China,Non-religious,Wei,Male,Sudan,Muslim,Tariq,Male,Congo (Democratic Republic),Christian,Anika,Female
China,2,False,East Asia,Sudan,Muslim,Amina,Female,China,Non-religious,Li,Male,Congo (Democratic Republic),Christian,Jean,Male,Vietnam,Budhist,Minh,Female
Thailand,4,True,East Asia,Bangladesh,Muslim,Arif,Male,Thailand,Budhist,Suda,Female,Congo (Democratic Republic),Christian,Mbala,Male,China,Non-religious,Lin,Female
China,4,False,East Asia,Bangladesh,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Celeste,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Thailand,3,True,South Asia,Congo (Democratic Republic),Christian,Makena,Female,China,Non-religious,Wei,Male,India,Hindu,Arjun,Male,Thailand,Budhist,Niran,Male
Congo (Democratic Republic),3,False,Central Africa,China,Non-religious,Ling,Female,India,Hindu,Arjun,Male,Congo (Democratic Republic),Christian,Amani,Female,Vietnam,Budhist,Thuy,Female
Thailand,2,True,East Asia,Thailand,Budhist,Suriya,Male,China,Non-religious,Mei,Female,Congo (Democratic Republic),Christian,Abala,Male,Nepal,Hindu,Priya,Female
Vietnam,4,False,Southeast Asia,China,Non-religious,Wei,Female,Congo (Democratic Republic),Christian,Kabongo,Male,Nepal,Hindu,Aditi,Female,Vietnam,Budhist,Minh,Male
Thailand,4,True,East Asia,Pakistan,Muslim,Adeel,Male,Thailand,Budhist,Suriya,Female,Congo (Democratic Republic),Christian,Mbemba,Male,China,Non-religious,Lian,Female
Vietnam,4,True,South Asia,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Mboko,Male,China,Non-religious,Wei,Male,Pakistan,Muslim,Amina,Female
India,4,True,Middle East,Japan,Shintoist,Sora,Female,Congo (Democratic Republic),Christian,Amadi,Male,India,Hindu,Arjun,Male,Iran,Muslim,Leila,Female
Japan,3,True,Middle East,Japan,Shintoist,Haruto,Male,Congo (Democratic Republic),Christian,Aisha,Female,Iran,Muslim,Amir,Male,Nepal,Hindu,Sita,Female
Thailand,3,False,Southeast Asia,Congo (Democratic Republic),Christian,Akili,Male,Iran,Muslim,Layla,Female,Thailand,Budhist,Somchai,Male,Japan,Shintoist,Yuki,Female
Vietnam,2,True,East Asia,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Daisuke,Male,Congo (Democratic Republic),Christian,Amani,Female,Iran,Muslim,Farhad,Male
Japan,4,False,East Asia,India,Hindu,Rani,Female,Iraq,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Celeste,Female,Japan,Shintoist,Hiroshi,Male
Nepal,3,True,East Asia,Nepal,Hindu,Sita,Female,Iraq,Muslim,Amir,Male,Japan,Shintoist,Hiroki,Male,Congo (Democratic Republic),Christian,Chantal,Female
Iraq,2,False,Middle East,Japan,Shintoist,Haruto,Male,Iraq,Muslim,Layla,Female,Congo (Democratic Republic),Christian,Mbala,Male,Thailand,Budhist,Awan,Female
Japan,4,False,East Asia,Iraq,Muslim,Khalid,Male,Congo (Democratic Republic),Christian,Grace,Female,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Akira,Male
India,4,True,Central Africa,Turkey,Muslim,Aslan,Male,Japan,Shintoist,Aiko,Female,India,Hindu,Rohan,Male,Congo (Democratic Republic),Christian,Sifa,Female
Nepal,2,True,East Asia,Nepal,Hindu,Asha,Female,Japan,Shintoist,Kenji,Male,Congo (Democratic Republic),Christian,Grace,Female,Turkey,Muslim,Mehmet,Male
Thailand,3,False,Southeast Asia,Turkey,Muslim,Amir,Male,Japan,Shintoist,Aiko,Female,Thailand,Budhist,Somchai,Male,Congo (Democratic Republic),Christian,Solange,Female
Japan,2,True,Southeast Asia,Congo (Democratic Republic),Christian,Solange,Female,Vietnam,Budhist,An,Male,Turkey,Muslim,Emre,Male,Japan,Shintoist,Haruto,Male
Japan,4,False,East Asia,India,Hindu,Rohan,Male,Algeria,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Jean,Male,Japan,Shintoist,Haruto,Male
Nepal,3,False,South Asia,Algeria,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Nepal,Hindu,Sita,Female,Congo (Democratic Republic),Christian,Daniel,Male
Algeria,3,False,North Africa,Congo (Democratic Republic),Christian,Kasongo,Male,Japan,Shintoist,Aiko,Female,Algeria,Muslim,Samir,Male,Thailand,Budhist,Dara,Female
Congo (Democratic Republic),2,False,Central Africa,Japan,Shintoist,Yuki,Female,Congo (Democratic Republic),Christian,Chibuzo,Male,Algeria,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female
Congo (Democratic Republic),4,True,North Africa,Japan,Shintoist,Akira,Female,Congo (Democratic Republic),Christian,Mbemba,Male,India,Hindu,Priya,Female,Egypt,Muslim,Farouk,Male
Nepal,4,True,North Africa,Nepal,Hindu,Anil,Male,Japan,Shintoist,Haruka,Female,Congo (Democratic Republic),Christian,Juma,Male,Egypt,Muslim,Amina,Female
Japan,3,True,Southeast Asia,Japan,Shintoist,Haruto,Male,Congo (Democratic Republic),Christian,Amina,Female,Thailand,Budhist,Suriya,Female,Egypt,Muslim,Omar,Male
Egypt,2,False,North Africa,Japan,Shintoist,Haruki,Male,Egypt,Muslim,Layla,Female,Congo (Democratic Republic),Christian,Patrice,Male,Vietnam,Budhist,Minh,Female
India,4,True,East Asia,Congo (Democratic Republic),Christian,Leon,Male,India,Hindu,Priya,Female,Sudan,Muslim,Yasmin,Female,Japan,Shintoist,Akira,Male
Japan,4,True,Central Africa,Sudan,Muslim,Amir,Male,Nepal,Hindu,Maya,Female,Japan,Shintoist,Kenji,Male,Congo (Democratic Republic),Christian,Claire,Female
Sudan,2,True,Central Africa,Sudan,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Claire,Female,Japan,Shintoist,Hiroshi,Male,Thailand,Budhist,Araya,Female
Vietnam,2,True,Central Africa,Vietnam,Budhist,Lan,Female,Congo (Democratic Republic),Christian,Jean,Male,Japan,Shintoist,Yuki,Female,Sudan,Muslim,Amir,Male
Bangladesh,3,True,East Asia,Thailand,Budhist,Arun,Male,Bangladesh,Muslim,Ayesha,Female,Japan,Shintoist,Sora,Male,Congo (Democratic Republic),Christian,Nia,Female
Japan,3,True,Central Africa,Bangladesh,Muslim,Amir,Male,Japan,Shintoist,Aiko,Female,Congo (Democratic Republic),Christian,Kofi,Male,Vietnam,Budhist,Linh,Female
Japan,1,True,South Asia,India,Hindu,Arjun,Male,Japan,Shintoist,Yuki,Female,Congo (Democratic Republic),Christian,Emmanuel,Male,Thailand,Budhist,Sopa,Female
India,3,True,Central Africa,India,Hindu,Arjun,Male,Vietnam,Budhist,Minh,Female,Congo (Democratic Republic),Christian,Kofi,Male,Japan,Shintoist,Aiko,Female
Nepal,4,True,Central Africa,Japan,Shintoist,Kenji,Male,Thailand,Budhist,Chaiya,Female,Nepal,Hindu,Aditi,Female,Congo (Democratic Republic),Christian,Kofi,Male
Congo (Democratic Republic),1,True,East Asia,Japan,Shintoist,Haruki,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Aryan,Male,Congo (Democratic Republic),Christian,Amina,Female
Thailand,3,True,East Asia,Thailand,Budhist,Niran,Male,Pakistan,Muslim,Amina,Female,Japan,Shintoist,Kenji,Male,Congo (Democratic Republic),Christian,Chiku,Female
Pakistan,2,True,East Asia,Pakistan,Muslim,Amina,Female,Japan,Shintoist,Hiroshi,Male,Congo (Democratic Republic),Christian,Emmanuel,Male,Vietnam,Budhist,Lien,Female
India,3,True,Central Africa,India,Hindu,Rohan,Male,Iran,Muslim,Leila,Female,Congo (Democratic Republic),Christian,Emmanuel,Male,Thailand,Budhist,Suda,Female
Vietnam,1,True,South Asia,India,Hindu,Priya,Female,Iran,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Kofi,Male
Nepal,2,False,South Asia,Thailand,Budhist,Suriya,Female,Nepal,Hindu,Rajan,Male,Iran,Muslim,Leila,Female,Congo (Democratic Republic),Christian,Kendi,Male
Iran,4,False,Middle East,Nepal,Hindu,Sita,Female,Congo (Democratic Republic),Christian,Jean,Male,Vietnam,Budhist,Minh,Female,Iran,Muslim,Amir,Male
Iraq,2,True,South Asia,Thailand,Budhist,Sunti,Male,India,Hindu,Anaya,Female,Congo (Democratic Republic),Christian,Remy,Male,Iraq,Muslim,Layla,Female
Vietnam,4,False,Southeast Asia,Congo (Democratic Republic),Christian,Kongo,Male,Iraq,Muslim,Zahra,Female,India,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female
Congo (Democratic Republic),2,True,Middle East,Thailand,Budhist,Niran,Male,Iraq,Muslim,Layla,Female,Congo (Democratic Republic),Christian,Thierry,Male,Nepal,Hindu,Maya,Female
Nepal,3,True,Middle East,Congo (Democratic Republic),Christian,Kofi,Male,Nepal,Hindu,Sita,Female,Iraq,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male
Congo (Democratic Republic),3,True,Southeast Asia,Turkey,Muslim,Azra,Female,Congo (Democratic Republic),Christian,Kabila,Male,Thailand,Budhist,Niran,Male,India,Hindu,Priya,Female
Vietnam,4,True,Middle East,India,Hindu,Arjun,Male,Congo (Democratic Republic),Christian,Grace,Female,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Mehmet,Male
Turkey,3,True,South Asia,Thailand,Budhist,Aran,Male,Turkey,Muslim,Leyla,Female,Nepal,Hindu,Sita,Female,Congo (Democratic Republic),Christian,Didier,Male
Vietnam,4,False,Southeast Asia,Congo (Democratic Republic),Christian,Kito,Male,Nepal,Hindu,Mira,Female,Turkey,Muslim,Emre,Male,Vietnam,Budhist,Linh,Female
Algeria,4,True,South Asia,Algeria,Muslim,Karim,Male,Congo (Democratic Republic),Christian,Asha,Female,Thailand,Budhist,Ploy,Female,India,Hindu,Raj,Male
Congo (Democratic Republic),1,True,North Africa,Algeria,Muslim,Khalid,Male,Vietnam,Budhist,Minh,Female,Congo (Democratic Republic),Christian,Kabu,Male,India,Hindu,Anjali,Female
Congo (Democratic Republic),2,True,North Africa,Thailand,Budhist,Sopa,Female,Algeria,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Chike,Male,Nepal,Hindu,Asha,Female
Algeria,3,False,North Africa,Nepal,Hindu,Sita,Female,Congo (Democratic Republic),Christian,Jean,Male,Algeria,Muslim,Ahmed,Male,Vietnam,Budhist,Linh,Female
Congo (Democratic Republic),4,True,North Africa,Thailand,Budhist,Kanya,Female,Congo (Democratic Republic),Christian,Didier,Male,India,Hindu,Priya,Female,Egypt,Muslim,Amir,Male
India,2,True,Central Africa,India,Hindu,Aarav,Male,Congo (Democratic Republic),Christian,Marie,Female,Egypt,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female
Congo (Democratic Republic),3,True,South Asia,Congo (Democratic Republic),Christian,Aime,Female,Thailand,Budhist,Suriya,Male,Nepal,Hindu,Prisha,Female,Egypt,Muslim,Amir,Male
Vietnam,4,False,Southeast Asia,Nepal,Hindu,Sita,Female,Egypt,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Grace,Female,Vietnam,Budhist,Minh,Male
Sudan,2,True,Southeast Asia,Congo (Democratic Republic),Christian,Demba,Male,Thailand,Budhist,Kanya,Female,India,Hindu,Rajiv,Male,Sudan,Muslim,Amira,Female
Sudan,4,True,Southeast Asia,India,Hindu,Arjun,Male,Sudan,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Kwame,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,Central Africa,Thailand,Budhist,Niran,Male,Sudan,Muslim,Amina,Female,Nepal,Hindu,Arun,Male,Congo (Democratic Republic),Christian,Lisette,Female
Nepal,4,True,Central Africa,Sudan,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Sita,Female,Congo (Democratic Republic),Christian,Jean,Male
China,4,False,East Asia,Guatemala,Christian,Carlos,Male,India,Hindu,Anika,Female,Uzbekistan,Muslim,Timur,Male,China,Non-religious,Mei,Female
China,4,False,East Asia,Uzbekistan,Muslim,Rashid,Male,Guatemala,Christian,Maria,Female,Nepal,Hindu,Arjun,Male,China,Non-religious,Li,Female
Uzbekistan,4,False,Central Asia,China,Non-religious,Wei,Male,Guatemala,Christian,Maria,Female,Thailand,Budhist,Anong,Female,Uzbekistan,Muslim,Farid,Male
