location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Japan,4,True,Caribbean,Sudan,Muslim,Zara,Female,Nepal,Hindu,Rajesh,Male,Japan,Shintoist,Keiko,Female,Dominican Republic,Christian,Miguel,Male
Thailand,3,True,North Africa,Thailand,Budhist,Pairin,Female,Dominican Republic,Christian,Carlos,Male,Sudan,Muslim,Amir,Male,Japan,Shintoist,Hiro,Male
Sudan,4,True,East Asia,Vietnam,Budhist,Linh,Female,Dominican Republic,Christian,Miguel,Male,Sudan,Muslim,Amir,Male,Japan,Shintoist,Keiko,Female
Thailand,4,True,Caribbean,Japan,Shintoist,Keiko,Female,Bangladesh,Muslim,Rashid,Male,Thailand,Budhist,Somchai,Male,Dominican Republic,Christian,Elena,Female
Vietnam,3,True,South Asia,Dominican Republic,Christian,Miguel,Male,Japan,Shintoist,Akira,Female,Bangladesh,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female
Dominican Republic,2,True,South Asia,Dominican Republic,Christian,Carlos,Male,India,Hindu,Priya,Female,Thailand,Budhist,Sak,Male,Japan,Shintoist,Hiro,Male
India,3,False,South Asia,Vietnam,Budhist,Linh,Female,Dominican Republic,Christian,Carlos,Male,India,Hindu,Vikram,Male,Japan,Shintoist,Keiko,Female
Dominican Republic,2,True,Southeast Asia,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Sombat,Female,Dominican Republic,Christian,Miguel,Male,Japan,Shintoist,Akira,Female
Nepal,3,False,South Asia,Vietnam,Budhist,Minh,Female,Dominican Republic,Christian,Elena,Female,Nepal,Hindu,Rajesh,Male,Japan,Shintoist,Keiko,Female
Japan,4,False,East Asia,Dominican Republic,Christian,Rafael,Male,Thailand,Budhist,Suri,Female,Pakistan,Muslim,Imran,Male,Japan,Shintoist,Keiko,Female
Dominican Republic,3,True,East Asia,Pakistan,Muslim,Imran,Male,Dominican Republic,Christian,Maria,Female,Japan,Shintoist,Keiko,Female,Vietnam,Budhist,Linh,Male
India,4,False,South Asia,Thailand,Budhist,Sombat,Male,Dominican Republic,Christian,Rafael,Male,Iran,Muslim,Arman,Male,India,Hindu,Priya,Female
Vietnam,4,False,Southeast Asia,India,Hindu,Raj,Male,Dominican Republic,Christian,Maria,Female,Iran,Muslim,Hassan,Male,Vietnam,Budhist,Minh,Female
Nepal,3,True,Middle East,Dominican Republic,Christian,Elena,Female,Nepal,Hindu,Rajesh,Male,Iran,Muslim,Amir,Male,Thailand,Budhist,Suri,Female
Nepal,1,False,South Asia,Nepal,Hindu,Aarav,Male,Dominican Republic,Christian,Elena,Female,Vietnam,Budhist,Linh,Female,Iran,Muslim,Reza,Male
Iraq,4,True,Caribbean,India,Hindu,Raj,Male,Thailand,Budhist,Suri,Female,Iraq,Muslim,Khalid,Male,Dominican Republic,Christian,Maria,Female
Dominican Republic,4,True,Southeast Asia,Iraq,Muslim,Tariq,Male,India,Hindu,Priya,Female,Dominican Republic,Christian,Carlos,Male,Vietnam,Budhist,Minh,Female
Iraq,3,False,Middle East,Thailand,Budhist,Suri,Female,Nepal,Hindu,Ravi,Male,Iraq,Muslim,Amir,Male,Dominican Republic,Christian,Elena,Female
Vietnam,3,True,South Asia,Dominican Republic,Christian,Diego,Male,Iraq,Muslim,Tariq,Male,Nepal,Hindu,Rajesh,Female,Vietnam,Budhist,Minh,Female
Turkey,3,True,Southeast Asia,India,Hindu,Arjun,Male,Dominican Republic,Christian,Maria,Female,Thailand,Budhist,Somchai,Male,Turkey,Muslim,Kemal,Male
India,2,True,Caribbean,Turkey,Muslim,Kemal,Male,Dominican Republic,Christian,Isabella,Female,India,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,Caribbean,Turkey,Muslim,Mehmet,Male,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Prakash,Male,Dominican Republic,Christian,Elena,Female
Turkey,4,True,Caribbean,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Ayse,Female,Nepal,Hindu,Rajesh,Male,Dominican Republic,Christian,Miguel,Male
Thailand,1,True,Caribbean,Dominican Republic,Christian,Roberto,Male,Algeria,Muslim,Farid,Male,Thailand,Budhist,Somchai,Male,India,Hindu,Priya,Female
Algeria,3,True,South Asia,Algeria,Muslim,Malik,Male,Dominican Republic,Christian,Elena,Female,India,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female
Nepal,4,True,Caribbean,Thailand,Budhist,Sanya,Female,Algeria,Muslim,Malik,Male,Nepal,Hindu,Arjun,Male,Dominican Republic,Christian,Elena,Female
Algeria,3,True,Southeast Asia,Nepal,Hindu,Raj,Male,Algeria,Muslim,Amira,Female,Vietnam,Budhist,Linh,Female,Dominican Republic,Christian,Carlos,Male
Egypt,3,True,South Asia,Thailand,Budhist,Suchada,Female,Dominican Republic,Christian,Miguel,Male,India,Hindu,Priya,Female,Egypt,Muslim,Hassan,Male
Egypt,4,True,South Asia,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Minh,Male,Dominican Republic,Christian,Diego,Male,India,Hindu,Raj,Male
Nepal,3,True,North Africa,Thailand,Budhist,Somchai,Male,Dominican Republic,Christian,Isabella,Female,Egypt,Muslim,Amira,Female,Nepal,Hindu,Rajesh,Male
Vietnam,3,True,North Africa,Dominican Republic,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Hassan,Male,Nepal,Hindu,Prakash,Male
India,4,True,Southeast Asia,Sudan,Muslim,Zara,Female,India,Hindu,Vikram,Male,Dominican Republic,Christian,Elena,Female,Thailand,Budhist,Somporn,Male
Sudan,3,True,South Asia,Dominican Republic,Christian,Diego,Male,Sudan,Muslim,Amir,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Mai,Female
Thailand,4,True,Caribbean,Sudan,Muslim,Zara,Female,Nepal,Hindu,Rohan,Male,Thailand,Budhist,Somchai,Male,Dominican Republic,Christian,Miguel,Male
Nepal,4,True,North Africa,Dominican Republic,Christian,Miguel,Male,Nepal,Hindu,Aarav,Male,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Omar,Male
Congo (Democratic Republic),2,True,South Asia,Uzbekistan,Muslim,Rashid,Male,India,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Emmanuel,Male,China,Non-religious,Li,Female
Nepal,3,False,South Asia,China,Non-religious,Li,Male,Congo (Democratic Republic),Christian,Amani,Female,Nepal,Hindu,Rajesh,Male,Uzbekistan,Muslim,Aziz,Male
China,2,True,Central Asia,Thailand,Budhist,Praew,Female,Uzbekistan,Muslim,Dilshod,Male,China,Non-religious,Zhang,Male,Congo (Democratic Republic),Christian,Kabongo,Female
China,3,True,Southeast Asia,China,Non-religious,Li,Female,Congo (Democratic Republic),Christian,Pascal,Male,Vietnam,Budhist,Minh,Female,Uzbekistan,Muslim,Aziz,Male
India,4,True,Central Asia,Japan,Shintoist,Kenji,Male,India,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Olivier,Male,Uzbekistan,Muslim,Aziz,Male
Congo (Democratic Republic),3,True,Central Asia,Congo (Democratic Republic),Christian,Olivier,Male,Japan,Shintoist,Keiko,Female,Uzbekistan,Muslim,Aziz,Male,Nepal,Hindu,Priya,Female
Thailand,3,True,East Asia,Uzbekistan,Muslim,Rashid,Male,Congo (Democratic Republic),Christian,Emmanuel,Male,Japan,Shintoist,Akira,Female,Thailand,Budhist,Somchai,Male
Japan,4,True,Central Asia,Japan,Shintoist,Keiko,Female,Congo (Democratic Republic),Christian,Patrice,Male,Vietnam,Budhist,Minh,Female,Uzbekistan,Muslim,Aziz,Male
Uzbekistan,2,False,Central Asia,Congo (Democratic Republic),Christian,Patrice,Male,Uzbekistan,Muslim,Aziz,Male,Thailand,Budhist,Suri,Female,India,Hindu,Rajesh,Male
India,3,True,Central Africa,Vietnam,Budhist,Minh,Male,India,Hindu,Rajesh,Male,Congo (Democratic Republic),Christian,Kabongo,Female,Uzbekistan,Muslim,Aziz,Male
Uzbekistan,3,True,South Asia,Congo (Democratic Republic),Christian,Pascal,Male,Uzbekistan,Muslim,Aziz,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Male
Congo (Democratic Republic),1,True,Southeast Asia,Vietnam,Budhist,Minh,Female,Uzbekistan,Muslim,Rashid,Male,Congo (Democratic Republic),Christian,Jean,Male,Nepal,Hindu,Prakash,Male
India,2,True,East Asia,Congo (Democratic Republic),Christian,Kabongo,Male,China,Non-religious,Wei,Female,India,Hindu,Rajesh,Male,Iran,Muslim,Amir,Male
Congo (Democratic Republic),4,True,East Asia,Nepal,Hindu,Rajesh,Male,Congo (Democratic Republic),Christian,Olivier,Male,Iran,Muslim,Farhad,Female,China,Non-religious,Li,Female
Congo (Democratic Republic),2,True,East Asia,Thailand,Budhist,Sombat,Male,China,Non-religious,Wei,Female,Congo (Democratic Republic),Christian,Mbeke,Male,Iran,Muslim,Reza,Male
China,3,False,East Asia,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Pascal,Male,China,Non-religious,Wei,Female,Iran,Muslim,Reza,Male
China,2,True,South Asia,China,Non-religious,Li,Male,India,Hindu,Priya,Female,Iraq,Muslim,Karim,Male,Congo (Democratic Republic),Christian,Emmanuel,Male
Iraq,3,True,East Asia,Nepal,Hindu,Aarav,Male,Congo (Democratic Republic),Christian,Kosi,Female,China,Non-religious,Wei,Male,Iraq,Muslim,Tariq,Male
China,4,False,East Asia,Iraq,Muslim,Tariq,Male,Congo (Democratic Republic),Christian,Amani,Female,Thailand,Budhist,Suri,Female,China,Non-religious,Wei,Male
Vietnam,2,False,Southeast Asia,Congo (Democratic Republic),Christian,Kabongo,Male,Vietnam,Budhist,Minh,Female,Iraq,Muslim,Hakim,Male,China,Non-religious,Wei,Female
China,4,True,Central Africa,Turkey,Muslim,Ahmet,Male,China,Non-religious,Li,Female,India,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Jean,Male
China,3,True,Middle East,China,Non-religious,Li,Female,Congo (Democratic Republic),Christian,Kabongo,Male,Turkey,Muslim,Aydin,Male,Nepal,Hindu,Prakash,Male
Turkey,3,False,Middle East,China,Non-religious,Mei,Female,Thailand,Budhist,Saran,Male,Turkey,Muslim,Kemal,Male,Congo (Democratic Republic),Christian,Pascal,Male
Turkey,3,True,East Asia,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Pascal,Male,China,Non-religious,Wei,Male,Turkey,Muslim,Aylin,Female
China,3,False,East Asia,India,Hindu,Arjun,Male,Algeria,Muslim,Farid,Male,China,Non-religious,Mei,Female,Congo (Democratic Republic),Christian,Pascal,Male
Nepal,4,True,Central Africa,Algeria,Muslim,Zara,Female,China,Non-religious,Wei,Male,Nepal,Hindu,Rajesh,Male,Congo (Democratic Republic),Christian,Pascal,Male
Algeria,3,True,East Asia,Algeria,Muslim,Karim,Male,Thailand,Budhist,Suri,Female,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Pascal,Male
Congo (Democratic Republic),3,True,East Asia,Congo (Democratic Republic),Christian,Jean,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Algeria,Muslim,Karim,Male
China,4,True,South Asia,Egypt,Muslim,Zara,Female,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Moise,Male,India,Hindu,Rajesh,Female
Congo (Democratic Republic),3,True,East Asia,Congo (Democratic Republic),Christian,Olivier,Male,Nepal,Hindu,Rajesh,Male,China,Non-religious,Wei,Female,Egypt,Muslim,Amira,Female
Egypt,4,True,East Asia,Egypt,Muslim,Yasmin,Female,Congo (Democratic Republic),Christian,Pascal,Male,Thailand,Budhist,Siri,Female,China,Non-religious,Wei,Male
Egypt,4,True,East Asia,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amira,Female,Congo (Democratic Republic),Christian,Pascal,Male,China,Non-religious,Wei,Male
Congo (Democratic Republic),2,True,South Asia,China,Non-religious,Mei,Female,India,Hindu,Rajesh,Male,Sudan,Muslim,Omar,Male,Congo (Democratic Republic),Christian,Adele,Female
Congo (Democratic Republic),2,True,South Asia,China,Non-religious,Wei,Male,Nepal,Hindu,Priya,Female,Sudan,Muslim,Omar,Male,Congo (Democratic Republic),Christian,Esther,Female
Congo (Democratic Republic),2,True,East Asia,Thailand,Budhist,Sombat,Male,China,Non-religious,Wei,Female,Sudan,Muslim,Ahmed,Male,Congo (Democratic Republic),Christian,Marie,Female
China,2,False,East Asia,Sudan,Muslim,Zara,Female,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Olivier,Male,Vietnam,Budhist,Minh,Female
Thailand,4,True,East Asia,Bangladesh,Muslim,Rafiq,Male,Thailand,Budhist,Somchai,Male,Congo (Democratic Republic),Christian,Antoine,Male,China,Non-religious,Liu,Female
China,3,True,Southeast Asia,Bangladesh,Muslim,Rashid,Male,Congo (Democratic Republic),Christian,Pascal,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Female
Thailand,2,True,East Asia,Congo (Democratic Republic),Christian,Pascal,Male,China,Non-religious,Wei,Female,India,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Male
Congo (Democratic Republic),3,False,Central Africa,China,Non-religious,Wei,Male,India,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Pascal,Male,Vietnam,Budhist,Minh,Female
Thailand,2,True,East Asia,Thailand,Budhist,Siri,Female,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Mbeke,Male,Nepal,Hindu,Rajesh,Male
Vietnam,1,True,East Asia,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Mbuyu,Female,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,East Asia,Pakistan,Muslim,Rashid,Male,Thailand,Budhist,Somchai,Male,Congo (Democratic Republic),Christian,Akinwande,Female,China,Non-religious,Mei,Female
Vietnam,3,True,East Asia,Vietnam,Budhist,Minh,Male,Congo (Democratic Republic),Christian,Pascal,Male,China,Non-religious,Wei,Female,Pakistan,Muslim,Amir,Male
India,4,True,Middle East,Japan,Shintoist,Kenji,Male,Congo (Democratic Republic),Christian,Pascal,Male,India,Hindu,Priya,Female,Iran,Muslim,Reza,Male
Japan,4,True,South Asia,Japan,Shintoist,Akira,Male,Congo (Democratic Republic),Christian,Mbeki,Female,Iran,Muslim,Reza,Male,Nepal,Hindu,Priya,Female
Thailand,2,True,Middle East,Congo (Democratic Republic),Christian,Patrice,Male,Iran,Muslim,Amir,Male,Thailand,Budhist,Somchai,Male,Japan,Shintoist,Hiro,Female
Vietnam,4,True,Middle East,Vietnam,Budhist,Minh,Male,Japan,Shintoist,Akira,Female,Congo (Democratic Republic),Christian,Pascal,Male,Iran,Muslim,Reza,Male
Japan,4,False,East Asia,India,Hindu,Arjun,Male,Iraq,Muslim,Hassan,Male,Congo (Democratic Republic),Christian,Amani,Female,Japan,Shintoist,Keiko,Female
Nepal,3,True,East Asia,Nepal,Hindu,Rajesh,Male,Iraq,Muslim,Khalid,Male,Japan,Shintoist,Akira,Female,Congo (Democratic Republic),Christian,Pascal,Male
Iraq,3,True,Central Africa,Japan,Shintoist,Hideo,Male,Iraq,Muslim,Zaki,Male,Congo (Democratic Republic),Christian,Patrice,Female,Thailand,Budhist,Somchai,Male
Japan,3,True,Southeast Asia,Iraq,Muslim,Khalid,Male,Congo (Democratic Republic),Christian,Pascal,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Hiroshi,Male
India,4,True,Central Africa,Turkey,Muslim,Kemal,Male,Japan,Shintoist,Hiro,Male,India,Hindu,Rajesh,Male,Congo (Democratic Republic),Christian,Pascal,Male
Nepal,2,True,East Asia,Nepal,Hindu,Rajesh,Male,Japan,Shintoist,Akira,Female,Congo (Democratic Republic),Christian,Emmanuel,Male,Turkey,Muslim,Kemal,Male
Thailand,4,True,Central Africa,Turkey,Muslim,Mehmet,Male,Japan,Shintoist,Akira,Female,Thailand,Budhist,Somchai,Male,Congo (Democratic Republic),Christian,Pascal,Male
Japan,2,True,Southeast Asia,Congo (Democratic Republic),Christian,Pascal,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Ahmet,Male,Japan,Shintoist,Keiko,Female
Japan,2,True,North Africa,India,Hindu,Arjun,Male,Algeria,Muslim,Fatima,Female,Congo (Democratic Republic),Christian,Pascal,Male,Japan,Shintoist,Keiko,Female
Nepal,2,True,East Asia,Algeria,Muslim,Yasir,Male,Japan,Shintoist,Hana,Female,Nepal,Hindu,Bikram,Male,Congo (Democratic Republic),Christian,Mbeke,Female
Algeria,2,True,East Asia,Congo (Democratic Republic),Christian,Lokombe,Male,Japan,Shintoist,Hideo,Male,Algeria,Muslim,Yasmine,Female,Thailand,Budhist,Sombat,Male
Congo (Democratic Republic),3,True,North Africa,Japan,Shintoist,Hideo,Male,Congo (Democratic Republic),Christian,Pascal,Male,Algeria,Muslim,Khalid,Female,Vietnam,Budhist,Minh,Female
Congo (Democratic Republic),3,True,South Asia,Japan,Shintoist,Keiko,Female,Congo (Democratic Republic),Christian,Mbeke,Male,India,Hindu,Rajesh,Male,Egypt,Muslim,Amira,Female
Nepal,3,True,Central Africa,Nepal,Hindu,Arjun,Male,Japan,Shintoist,Hana,Female,Congo (Democratic Republic),Christian,Pascal,Male,Egypt,Muslim,Amira,Female
Japan,3,True,Southeast Asia,Japan,Shintoist,Haru,Female,Congo (Democratic Republic),Christian,Pascal,Male,Thailand,Budhist,Somchai,Male,Egypt,Muslim,Amira,Female
Egypt,4,True,Southeast Asia,Japan,Shintoist,Keiko,Female,Egypt,Muslim,Amira,Female,Congo (Democratic Republic),Christian,Pascal,Male,Vietnam,Budhist,Minh,Male
India,3,True,North Africa,Congo (Democratic Republic),Christian,Kabongo,Male,India,Hindu,Priya,Female,Sudan,Muslim,Amira,Female,Japan,Shintoist,Hiro,Male
Japan,3,False,East Asia,Sudan,Muslim,Omar,Male,Nepal,Hindu,Priya,Female,Japan,Shintoist,Keiko,Female,Congo (Democratic Republic),Christian,Pascal,Male
Sudan,3,True,East Asia,Sudan,Muslim,Adil,Male,Congo (Democratic Republic),Christian,Esther,Female,Japan,Shintoist,Hiroshi,Male,Thailand,Budhist,Somchai,Male
Vietnam,3,True,East Asia,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Pascal,Male,Japan,Shintoist,Hiro,Male,Sudan,Muslim,Malik,Male
Bangladesh,4,True,Central Africa,Thailand,Budhist,Sombat,Male,Bangladesh,Muslim,Rashid,Male,Japan,Shintoist,Akira,Female,Congo (Democratic Republic),Christian,Emmanuel,Male
Japan,4,True,Southeast Asia,Bangladesh,Muslim,Rashid,Male,Japan,Shintoist,Keiko,Female,Congo (Democratic Republic),Christian,Jean,Male,Vietnam,Budhist,Minh,Female
Japan,2,False,East Asia,India,Hindu,Arjun,Male,Japan,Shintoist,Keiko,Female,Congo (Democratic Republic),Christian,Pascal,Male,Thailand,Budhist,Somchai,Male
India,2,True,Southeast Asia,India,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Pascal,Male,Japan,Shintoist,Keiko,Female
Nepal,3,False,South Asia,Japan,Shintoist,Kenji,Male,Thailand,Budhist,Sutida,Female,Nepal,Hindu,Rajesh,Male,Congo (Democratic Republic),Christian,Emmanuel,Male
Congo (Democratic Republic),4,False,Central Africa,Japan,Shintoist,Keiko,Female,Vietnam,Budhist,Minh,Male,Nepal,Hindu,Rajesh,Male,Congo (Democratic Republic),Christian,Pascal,Male
Thailand,3,True,East Asia,Thailand,Budhist,Somchai,Male,Pakistan,Muslim,Rashid,Male,Japan,Shintoist,Akira,Female,Congo (Democratic Republic),Christian,Mbeke,Female
Pakistan,3,True,Central Africa,Pakistan,Muslim,Rashid,Male,Japan,Shintoist,Keiko,Female,Congo (Democratic Republic),Christian,Pascal,Male,Vietnam,Budhist,Minh,Female
India,3,True,Central Africa,India,Hindu,Rajesh,Male,Iran,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Kibo,Female,Thailand,Budhist,Sombat,Male
Vietnam,3,False,Southeast Asia,India,Hindu,Ravi,Male,Iran,Muslim,Fatima,Female,Vietnam,Budhist,Minh,Male,Congo (Democratic Republic),Christian,Pascal,Male
Nepal,3,True,Middle East,Thailand,Budhist,Sombat,Male,Nepal,Hindu,Rajesh,Male,Iran,Muslim,Farzad,Female,Congo (Democratic Republic),Christian,Mateo,Male
Iran,4,False,Middle East,Nepal,Hindu,Raj,Male,Congo (Democratic Republic),Christian,Marie,Female,Vietnam,Budhist,Linh,Female,Iran,Muslim,Hassan,Male
Iraq,4,False,Middle East,Thailand,Budhist,Suri,Female,India,Hindu,Vikram,Male,Congo (Democratic Republic),Christian,Pascal,Male,Iraq,Muslim,Hakim,Male
Vietnam,4,False,Southeast Asia,Congo (Democratic Republic),Christian,Amani,Female,Iraq,Muslim,Tariq,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Duc,Male
Congo (Democratic Republic),3,False,Central Africa,Thailand,Budhist,Sombat,Male,Iraq,Muslim,Rashid,Male,Congo (Democratic Republic),Christian,Marie,Female,Nepal,Hindu,Prakash,Male
Nepal,3,True,Middle East,Congo (Democratic Republic),Christian,Olivier,Male,Nepal,Hindu,Rajesh,Male,Iraq,Muslim,Hassan,Male,Vietnam,Budhist,Minh,Female
Congo (Democratic Republic),3,True,Southeast Asia,Turkey,Muslim,Kemal,Male,Congo (Democratic Republic),Christian,Amani,Female,Thailand,Budhist,Suthin,Male,India,Hindu,Rajesh,Male
Vietnam,3,False,Southeast Asia,India,Hindu,Arjun,Male,Congo (Democratic Republic),Christian,Olivier,Male,Vietnam,Budhist,Minh,Female,Turkey,Muslim,Kemal,Male
Turkey,4,True,Central Africa,Thailand,Budhist,Suri,Female,Turkey,Muslim,Mehmet,Male,Nepal,Hindu,Rajesh,Male,Congo (Democratic Republic),Christian,Pierre,Male
Vietnam,3,True,Middle East,Congo (Democratic Republic),Christian,Lokombe,Male,Nepal,Hindu,Priya,Female,Turkey,Muslim,Ahmet,Male,Vietnam,Budhist,Minh,Female
Algeria,3,True,Southeast Asia,Algeria,Muslim,Karim,Male,Congo (Democratic Republic),Christian,Mbele,Female,Thailand,Budhist,Suri,Female,India,Hindu,Raj,Male
Congo (Democratic Republic),2,True,Southeast Asia,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Pascal,Male,India,Hindu,Rajesh,Male
Congo (Democratic Republic),4,True,South Asia,Thailand,Budhist,Sorn,Male,Algeria,Muslim,Fatima,Female,Congo (Democratic Republic),Christian,Jean,Male,Nepal,Hindu,Ravi,Male
Algeria,4,True,Southeast Asia,Nepal,Hindu,Raj,Male,Congo (Democratic Republic),Christian,Esther,Female,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female
Congo (Democratic Republic),3,True,South Asia,Thailand,Budhist,Samai,Female,Congo (Democratic Republic),Christian,Pascal,Male,India,Hindu,Raj,Male,Egypt,Muslim,Khalid,Male
India,3,True,North Africa,India,Hindu,Rajesh,Male,Congo (Democratic Republic),Christian,Pascal,Female,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Linh,Male
Congo (Democratic Republic),4,True,North Africa,Congo (Democratic Republic),Christian,Olivier,Male,Thailand,Budhist,Sombat,Male,Nepal,Hindu,Deepa,Female,Egypt,Muslim,Amira,Female
Vietnam,4,False,Southeast Asia,Nepal,Hindu,Rajesh,Male,Egypt,Muslim,Amira,Female,Congo (Democratic Republic),Christian,Patrice,Male,Vietnam,Budhist,Linh,Female
Sudan,2,True,Southeast Asia,Congo (Democratic Republic),Christian,Pascal,Male,Thailand,Budhist,Suri,Female,India,Hindu,Rajesh,Male,Sudan,Muslim,Omar,Male
Sudan,2,False,North Africa,India,Hindu,Priya,Female,Sudan,Muslim,Omar,Male,Congo (Democratic Republic),Christian,Amani,Female,Vietnam,Budhist,Tran,Male
Thailand,3,True,South Asia,Thailand,Budhist,Somchai,Male,Sudan,Muslim,Amira,Female,Nepal,Hindu,Rajesh,Male,Congo (Democratic Republic),Christian,Olivier,Male
Nepal,3,False,South Asia,Sudan,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Jean,Male
China,2,True,South Asia,Guatemala,Christian,Carlos,Male,India,Hindu,Priya,Female,Uzbekistan,Muslim,Aziz,Male,China,Non-religious,Lin,Female
China,4,False,East Asia,Uzbekistan,Muslim,Akbar,Male,Guatemala,Christian,Maria,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Li,Female
Uzbekistan,1,True,East Asia,China,Non-religious,Wei,Male,Guatemala,Christian,Carlos,Male,Thailand,Budhist,Suri,Female,Uzbekistan,Muslim,Azamat,Male
Vietnam,3,True,East Asia,Guatemala,Christian,Mateo,Male,Uzbekistan,Muslim,Aziz,Male,China,Non-religious,Mei,Female,Vietnam,Budhist,Tran,Female
India,4,False,South Asia,Japan,Shintoist,Akira,Male,Guatemala,Christian,Maria,Female,Uzbekistan,Muslim,Rashid,Male,India,Hindu,Priya,Female
