location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Japan,3,False,East Asia,Sudan,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,Japan,Shintoist,Haruto,Male,Dominican Republic,Christian,Maria,Female
Thailand,2,True,Caribbean,Thailand,Budhist,Preecha,Male,Dominican Republic,Christian,Isabella,Female,Sudan,Muslim,Ahmed,Male,Japan,Shintoist,Yuki,Female
Sudan,3,False,North Africa,Vietnam,Budhist,Minh,Female,Dominican Republic,Christian,Carlos,Male,Sudan,Muslim,Amira,Female,Japan,Shintoist,Haruto,Male
Thailand,3,False,Southeast Asia,Japan,Shintoist,Hiroshi,Male,Bangladesh,Muslim,Amina,Female,Thailand,Budhist,Kanya,Female,Dominican Republic,Christian,Carlos,Male
Vietnam,4,False,Southeast Asia,Dominican Republic,Christian,Miguel,Male,Japan,Shintoist,Yuki,Female,Bangladesh,Muslim,Tariq,Male,Vietnam,Budhist,Linh,Female
Dominican Republic,2,True,South Asia,Dominican Republic,Christian,Carlos,Male,India,Hindu,Priya,Female,Thailand,Budhist,Niran,Male,Japan,Shintoist,Yuki,Female
India,2,True,Caribbean,Vietnam,Budhist,Kien,Male,Dominican Republic,Christian,Lucia,Female,India,Hindu,Arjun,Male,Japan,Shintoist,Yuki,Female
Dominican Republic,3,False,Caribbean,Nepal,Hindu,Aarav,Male,Thailand,Budhist,Suriya,Female,Dominican Republic,Christian,Miguel,Male,Japan,Shintoist,Yuki,Female
Nepal,3,False,South Asia,Vietnam,Budhist,Minh,Male,Dominican Republic,Christian,Sofia,Female,Nepal,Hindu,Ramesh,Male,Japan,Shintoist,Yuki,Female
Japan,4,False,East Asia,Dominican Republic,Christian,Alejandro,Male,Thailand,Budhist,Mali,Female,Pakistan,Muslim,Ayesha,Female,Japan,Shintoist,Hiroshi,Male
Dominican Republic,2,False,Caribbean,Pakistan,Muslim,Ayesha,Female,Dominican Republic,Christian,Carlos,Male,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female
India,1,True,Southeast Asia,Thailand,Budhist,Arin,Male,Dominican Republic,Christian,Carina,Female,Iran,Muslim,Hamid,Male,India,Hindu,Priya,Female
Vietnam,2,True,Caribbean,India,Hindu,Rohan,Male,Dominican Republic,Christian,Maria,Female,Iran,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female
Nepal,4,True,Southeast Asia,Dominican Republic,Christian,Miguel,Male,Nepal,Hindu,Anjali,Female,Iran,Muslim,Amir,Male,Thailand,Budhist,Sopa,Female
Nepal,4,True,Middle East,Nepal,Hindu,Arun,Male,Dominican Republic,Christian,Maria,Female,Vietnam,Budhist,Thao,Female,Iran,Muslim,Reza,Male
Iraq,1,True,South Asia,India,Hindu,Arjun,Male,Thailand,Budhist,Suriya,Female,Iraq,Muslim,Basim,Male,Dominican Republic,Christian,Carmen,Female
Dominican Republic,4,True,Southeast Asia,Iraq,Muslim,Zain,Male,India,Hindu,Aisha,Female,Dominican Republic,Christian,Miguel,Male,Vietnam,Budhist,Linh,Female
Iraq,3,False,Middle East,Thailand,Budhist,Ladda,Female,Nepal,Hindu,Arjun,Male,Iraq,Muslim,Samir,Male,Dominican Republic,Christian,Rosa,Female
Vietnam,4,False,Southeast Asia,Dominican Republic,Christian,Carlos,Male,Iraq,Muslim,Layla,Female,Nepal,Hindu,Suresh,Male,Vietnam,Budhist,Minh,Female
Turkey,2,True,Caribbean,India,Hindu,Priya,Female,Dominican Republic,Christian,Carlos,Male,Thailand,Budhist,Aranya,Female,Turkey,Muslim,Mehmet,Male
India,4,True,Southeast Asia,Turkey,Muslim,Zeynep,Female,Dominican Republic,Christian,Miguel,Male,India,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female
Thailand,4,True,Caribbean,Turkey,Muslim,Deniz,Female,Thailand,Budhist,Suriya,Male,Nepal,Hindu,Anish,Male,Dominican Republic,Christian,Carmen,Female
Turkey,2,False,Middle East,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Mehmet,Male,Nepal,Hindu,Aryan,Male,Dominican Republic,Christian,Sofia,Female
Thailand,4,True,South Asia,Dominican Republic,Christian,Diego,Male,Algeria,Muslim,Amina,Female,Thailand,Budhist,Suriya,Female,India,Hindu,Arjun,Male
Algeria,3,True,South Asia,Algeria,Muslim,Amina,Female,Dominican Republic,Christian,Rafael,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Female
Nepal,2,True,North Africa,Thailand,Budhist,Suriya,Female,Algeria,Muslim,Kamal,Male,Nepal,Hindu,Arjun,Male,Dominican Republic,Christian,Maria,Female
Algeria,4,True,Caribbean,Nepal,Hindu,Suman,Female,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Thao,Male,Dominican Republic,Christian,Alicia,Female
Egypt,4,False,North Africa,Thailand,Budhist,Ananda,Male,Dominican Republic,Christian,Isabella,Female,India,Hindu,Raj,Male,Egypt,Muslim,Layla,Female
Egypt,4,True,South Asia,Egypt,Muslim,Omar,Male,Vietnam,Budhist,Linh,Female,Dominican Republic,Christian,Carlos,Male,India,Hindu,Priya,Female
Nepal,4,False,South Asia,Thailand,Budhist,Anong,Female,Dominican Republic,Christian,Miguel,Male,Egypt,Muslim,Zainab,Female,Nepal,Hindu,Raju,Male
Vietnam,2,False,Southeast Asia,Dominican Republic,Christian,Luis,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amina,Female,Nepal,Hindu,Raj,Male
India,2,False,South Asia,Sudan,Muslim,Amir,Male,India,Hindu,Priya,Female,Dominican Republic,Christian,Carlos,Male,Thailand,Budhist,Suriya,Female
Sudan,3,True,South Asia,Dominican Republic,Christian,Rafael,Male,Sudan,Muslim,Amira,Female,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male
Thailand,3,False,Southeast Asia,Sudan,Muslim,Amir,Male,Nepal,Hindu,Maya,Female,Thailand,Budhist,Somchai,Male,Dominican Republic,Christian,Yara,Female
Nepal,4,True,North Africa,Dominican Republic,Christian,Carlos,Male,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Minh,Male,Sudan,Muslim,Amina,Female
Congo (Democratic Republic),2,True,South Asia,Uzbekistan,Muslim,Amir,Male,India,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Jean,Male,China,Non-religious,Li,Female
Nepal,4,True,Central Asia,China,Non-religious,Wei,Female,Congo (Democratic Republic),Christian,Samuel,Male,Nepal,Hindu,Anil,Male,Uzbekistan,Muslim,Amina,Female
China,3,False,East Asia,Thailand,Budhist,Niran,Male,Uzbekistan,Muslim,Aisha,Female,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Chantal,Female
China,2,True,Central Africa,China,Non-religious,Li,Female,Congo (Democratic Republic),Christian,Kabu,Male,Vietnam,Budhist,Thien,Male,Uzbekistan,Muslim,Aisha,Female
India,2,False,South Asia,Japan,Shintoist,Hiroshi,Male,India,Hindu,Anjali,Female,Congo (Democratic Republic),Christian,Emmanuel,Male,Uzbekistan,Muslim,Amina,Female
Congo (Democratic Republic),2,True,East Asia,Congo (Democratic Republic),Christian,Aimee,Female,Japan,Shintoist,Haruto,Male,Uzbekistan,Muslim,Timur,Male,Nepal,Hindu,Laxmi,Female
Thailand,1,True,Central Asia,Uzbekistan,Muslim,Akmal,Male,Congo (Democratic Republic),Christian,Amina,Female,Japan,Shintoist,Haruto,Male,Thailand,Budhist,Sopa,Female
Japan,4,True,Central Asia,Japan,Shintoist,Haruki,Male,Congo (Democratic Republic),Christian,Amara,Female,Vietnam,Budhist,Minh,Male,Uzbekistan,Muslim,Aisha,Female
Uzbekistan,2,False,Central Asia,Congo (Democratic Republic),Christian,Jean,Male,Uzbekistan,Muslim,Aisha,Female,Thailand,Budhist,Suriya,Male,India,Hindu,Priya,Female
India,3,True,Central Africa,Vietnam,Budhist,Mai,Female,India,Hindu,Arjun,Male,Congo (Democratic Republic),Christian,Chantal,Female,Uzbekistan,Muslim,Asim,Male
Uzbekistan,4,True,Southeast Asia,Congo (Democratic Republic),Christian,Kaleb,Male,Uzbekistan,Muslim,Amina,Female,Nepal,Hindu,Sita,Female,Thailand,Budhist,Thanaporn,Male
Congo (Democratic Republic),3,False,Central Africa,Vietnam,Budhist,Minh,Female,Uzbekistan,Muslim,Jamal,Male,Congo (Democratic Republic),Christian,Grace,Female,Nepal,Hindu,Arjun,Male
India,3,False,South Asia,Congo (Democratic Republic),Christian,Kofi,Male,China,Non-religious,Mei,Female,India,Hindu,Arjun,Male,Iran,Muslim,Leila,Female
Congo (Democratic Republic),4,True,East Asia,Nepal,Hindu,Arjun,Male,Congo (Democratic Republic),Christian,Marie,Female,Iran,Muslim,Ali,Male,China,Non-religious,Mei,Female
Congo (Democratic Republic),2,True,East Asia,Thailand,Budhist,Suriya,Female,China,Non-religious,Chen,Male,Congo (Democratic Republic),Christian,Kwame,Male,Iran,Muslim,Layla,Female
China,3,False,East Asia,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Emmanuel,Male,China,Non-religious,Wei,Male,Iran,Muslim,Amina,Female
China,2,True,South Asia,China,Non-religious,Lian,Female,India,Hindu,Raj,Male,Iraq,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Marie,Female
Iraq,3,True,East Asia,Nepal,Hindu,Rajan,Male,Congo (Democratic Republic),Christian,Isabelle,Female,China,Non-religious,Wei,Female,Iraq,Muslim,Karim,Male
China,4,False,East Asia,Iraq,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Lila,Female,Thailand,Budhist,Niran,Male,China,Non-religious,Mei,Female
Vietnam,3,True,Middle East,Congo (Democratic Republic),Christian,Mwemba,Female,Vietnam,Budhist,Linh,Male,Iraq,Muslim,Samir,Male,China,Non-religious,Li,Female
China,2,False,East Asia,Turkey,Muslim,Emre,Male,China,Non-religious,Mei,Female,India,Hindu,Asha,Female,Congo (Democratic Republic),Christian,Malu,Male
China,4,True,South Asia,China,Non-religious,Liang,Female,Congo (Democratic Republic),Christian,Kelechi,Male,Turkey,Muslim,Aylin,Female,Nepal,Hindu,Sita,Female
Turkey,4,True,Central Africa,China,Non-religious,Mei,Female,Thailand,Budhist,Anan,Male,Turkey,Muslim,Leyla,Female,Congo (Democratic Republic),Christian,Kofi,Male
Turkey,4,False,Middle East,Vietnam,Budhist,Lien,Female,Congo (Democratic Republic),Christian,Kofi,Male,China,Non-religious,Wei,Male,Turkey,Muslim,Aylin,Female
China,2,True,North Africa,India,Hindu,Riya,Female,Algeria,Muslim,Idris,Male,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Amara,Female
Nepal,4,True,Central Africa,Algeria,Muslim,Amir,Male,China,Non-religious,Li,Female,Nepal,Hindu,Arjun,Male,Congo (Democratic Republic),Christian,Grace,Female
Algeria,3,True,East Asia,Algeria,Muslim,Karim,Male,Thailand,Budhist,Niran,Female,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Amina,Female
Congo (Democratic Republic),3,True,East Asia,Congo (Democratic Republic),Christian,Kabisa,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Algeria,Muslim,Amina,Female
China,4,True,South Asia,Egypt,Muslim,Amir,Male,China,Non-religious,Li,Female,Congo (Democratic Republic),Christian,Clara,Female,India,Hindu,Raj,Male
Congo (Democratic Republic),3,True,East Asia,Congo (Democratic Republic),Christian,Asha,Female,Nepal,Hindu,Ramesh,Male,China,Non-religious,Ming,Female,Egypt,Muslim,Fatima,Female
Egypt,4,True,East Asia,Egypt,Muslim,Amal,Female,Congo (Democratic Republic),Christian,Marcel,Male,Thailand,Budhist,Suda,Female,China,Non-religious,Hao,Male
Egypt,4,True,East Asia,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Sami,Male,Congo (Democratic Republic),Christian,Amina,Female,China,Non-religious,Wei,Male
Congo (Democratic Republic),4,False,Central Africa,China,Non-religious,Wei,Male,India,Hindu,Priya,Female,Sudan,Muslim,Khalid,Male,Congo (Democratic Republic),Christian,Marie,Female
Congo (Democratic Republic),4,False,Central Africa,China,Non-religious,Li,Female,Nepal,Hindu,Ramesh,Male,Sudan,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Jean,Male
Congo (Democratic Republic),2,True,East Asia,Thailand,Budhist,Suriya,Female,China,Non-religious,Wei,Male,Sudan,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Marcel,Male
China,2,False,East Asia,Sudan,Muslim,Amir,Male,China,Non-religious,Mei,Female,Congo (Democratic Republic),Christian,Isabelle,Female,Vietnam,Budhist,Thien,Male
Thailand,2,False,Southeast Asia,Bangladesh,Muslim,Amir,Male,Thailand,Budhist,Niran,Female,Congo (Democratic Republic),Christian,Jocelyn,Female,China,Non-religious,Wei,Male
China,4,False,East Asia,Bangladesh,Muslim,Rahim,Male,Congo (Democratic Republic),Christian,Grace,Female,Vietnam,Budhist,Minh,Female,China,Non-religious,Wei,Male
Thailand,2,True,East Asia,Congo (Democratic Republic),Christian,Alain,Male,China,Non-religious,Chen,Female,India,Hindu,Priya,Female,Thailand,Budhist,Ananda,Male
Congo (Democratic Republic),3,False,Central Africa,China,Non-religious,Lian,Female,India,Hindu,Arjun,Male,Congo (Democratic Republic),Christian,Kofi,Male,Vietnam,Budhist,Mai,Female
Thailand,4,True,South Asia,Thailand,Budhist,Suriya,Male,China,Non-religious,Mei,Female,Congo (Democratic Republic),Christian,Juma,Male,Nepal,Hindu,Lakshmi,Female
Vietnam,4,False,Southeast Asia,China,Non-religious,Wei,Male,Congo (Democratic Republic),Christian,Amani,Female,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Bao,Male
Thailand,3,True,Central Africa,Pakistan,Muslim,Amir,Male,Thailand,Budhist,Suriya,Female,Congo (Democratic Republic),Christian,Kavira,Female,China,Non-religious,Chen,Male
Vietnam,3,True,East Asia,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Kito,Male,China,Non-religious,Zhang,Male,Pakistan,Muslim,Aisha,Female
India,3,False,South Asia,Japan,Shintoist,Akira,Male,Congo (Democratic Republic),Christian,Kalala,Female,India,Hindu,Priya,Female,Iran,Muslim,Amir,Male
Japan,3,True,Middle East,Japan,Shintoist,Hiroshi,Male,Congo (Democratic Republic),Christian,Amani,Female,Iran,Muslim,Farhad,Male,Nepal,Hindu,Anjali,Female
Thailand,3,False,Southeast Asia,Congo (Democratic Republic),Christian,Amani,Female,Iran,Muslim,Reza,Male,Thailand,Budhist,Somchai,Male,Japan,Shintoist,Yuki,Female
Vietnam,2,True,East Asia,Vietnam,Budhist,Mai,Female,Japan,Shintoist,Kenji,Male,Congo (Democratic Republic),Christian,Celeste,Female,Iran,Muslim,Amir,Male
Japan,4,False,East Asia,India,Hindu,Aarav,Male,Iraq,Muslim,Leila,Female,Congo (Democratic Republic),Christian,Marie,Female,Japan,Shintoist,Haruto,Male
Nepal,3,True,East Asia,Nepal,Hindu,Ramesh,Male,Iraq,Muslim,Layla,Female,Japan,Shintoist,Akira,Male,Congo (Democratic Republic),Christian,Elodie,Female
Iraq,3,True,Central Africa,Japan,Shintoist,Akira,Male,Iraq,Muslim,Amal,Female,Congo (Democratic Republic),Christian,Bemba,Male,Thailand,Budhist,Chaiya,Female
Japan,4,False,East Asia,Iraq,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Chantal,Female,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Hiroshi,Male
India,2,True,East Asia,Turkey,Muslim,Selim,Male,Japan,Shintoist,Yuki,Female,India,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Jean,Male
Nepal,1,False,South Asia,Nepal,Hindu,Aarav,Male,Japan,Shintoist,Haruto,Male,Congo (Democratic Republic),Christian,Ama,Female,Turkey,Muslim,Leyla,Female
Thailand,3,False,Southeast Asia,Turkey,Muslim,Aylin,Female,Japan,Shintoist,Kenji,Male,Thailand,Budhist,Suriya,Male,Congo (Democratic Republic),Christian,Amara,Female
Japan,3,True,Middle East,Congo (Democratic Republic),Christian,Leon,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Aylin,Female,Japan,Shintoist,Haruto,Male
Japan,4,False,East Asia,India,Hindu,Arjun,Male,Algeria,Muslim,Zina,Female,Congo (Democratic Republic),Christian,Benoit,Male,Japan,Shintoist,Akiko,Female
Nepal,3,False,South Asia,Algeria,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Nepal,Hindu,Suman,Male,Congo (Democratic Republic),Christian,Amina,Female
Algeria,3,False,North Africa,Congo (Democratic Republic),Christian,Emmanuel,Male,Japan,Shintoist,Yuki,Female,Algeria,Muslim,Amina,Female,Thailand,Budhist,Suriya,Male
Congo (Democratic Republic),1,True,East Asia,Japan,Shintoist,Akira,Male,Congo (Democratic Republic),Christian,Marie,Female,Algeria,Muslim,Samir,Male,Vietnam,Budhist,Linh,Female
Congo (Democratic Republic),2,False,Central Africa,Japan,Shintoist,Kenji,Male,Congo (Democratic Republic),Christian,Amina,Female,India,Hindu,Priya,Female,Egypt,Muslim,Tariq,Male
Nepal,1,False,South Asia,Nepal,Hindu,Sita,Female,Japan,Shintoist,Haruto,Male,Congo (Democratic Republic),Christian,Claris,Female,Egypt,Muslim,Amir,Male
Japan,2,True,Central Africa,Japan,Shintoist,Haruto,Male,Congo (Democratic Republic),Christian,Amisi,Female,Thailand,Budhist,Somchai,Male,Egypt,Muslim,Layla,Female
Egypt,4,True,Southeast Asia,Japan,Shintoist,Hiroshi,Male,Egypt,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Jean,Male,Vietnam,Budhist,Linh,Female
India,3,True,North Africa,Congo (Democratic Republic),Christian,Darius,Male,India,Hindu,Aditi,Female,Sudan,Muslim,Samir,Male,Japan,Shintoist,Yuki,Female
Japan,2,True,South Asia,Sudan,Muslim,Aminah,Female,Nepal,Hindu,Rajeev,Male,Japan,Shintoist,Mei,Female,Congo (Democratic Republic),Christian,Joseph,Male
Sudan,2,True,Central Africa,Sudan,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Emmanuel,Male,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Suriya,Male
Vietnam,3,True,East Asia,Vietnam,Budhist,Linh,Female,Congo (Democratic Republic),Christian,Kadi,Male,Japan,Shintoist,Akira,Male,Sudan,Muslim,Amal,Female
Bangladesh,3,True,East Asia,Thailand,Budhist,Sauri,Female,Bangladesh,Muslim,Amir,Male,Japan,Shintoist,Kenji,Male,Congo (Democratic Republic),Christian,Grace,Female
Japan,4,True,Southeast Asia,Bangladesh,Muslim,Aisha,Female,Japan,Shintoist,Haruto,Male,Congo (Democratic Republic),Christian,Diego,Male,Vietnam,Budhist,Linh,Female
Japan,1,True,South Asia,India,Hindu,Rajesh,Male,Japan,Shintoist,Yuki,Female,Congo (Democratic Republic),Christian,Celestine,Female,Thailand,Budhist,Kanya,Male
India,4,True,East Asia,India,Hindu,Aarav,Male,Vietnam,Budhist,Mai,Female,Congo (Democratic Republic),Christian,Aminata,Female,Japan,Shintoist,Kenji,Male
Nepal,1,True,East Asia,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Arun,Male,Nepal,Hindu,Sita,Female,Congo (Democratic Republic),Christian,Kwame,Male
Congo (Democratic Republic),4,False,Central Africa,Japan,Shintoist,Hiroshi,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Aadesh,Male,Congo (Democratic Republic),Christian,Isabelle,Female
Thailand,3,True,East Asia,Thailand,Budhist,Ananda,Male,Pakistan,Muslim,Ayesha,Female,Japan,Shintoist,Satoshi,Male,Congo (Democratic Republic),Christian,Chipo,Female
Pakistan,3,True,Central Africa,Pakistan,Muslim,Aisha,Female,Japan,Shintoist,Kenji,Male,Congo (Democratic Republic),Christian,Bosco,Male,Vietnam,Budhist,Linh,Female
India,2,True,Middle East,India,Hindu,Arjun,Male,Iran,Muslim,Leila,Female,Congo (Democratic Republic),Christian,Jacques,Male,Thailand,Budhist,Suriya,Female
Vietnam,2,True,Middle East,India,Hindu,Raj,Male,Iran,Muslim,Leila,Female,Vietnam,Budhist,Minh,Male,Congo (Democratic Republic),Christian,Grace,Female
Nepal,2,False,South Asia,Thailand,Budhist,Sakchai,Male,Nepal,Hindu,Aarav,Male,Iran,Muslim,Fatemeh,Female,Congo (Democratic Republic),Christian,Agathe,Female
Iran,4,False,Middle East,Nepal,Hindu,Priya,Female,Congo (Democratic Republic),Christian,Marcel,Male,Vietnam,Budhist,Linh,Female,Iran,Muslim,Amir,Male
Iraq,3,True,Central Africa,Thailand,Budhist,Suda,Female,India,Hindu,Rohan,Male,Congo (Democratic Republic),Christian,Aime,Female,Iraq,Muslim,Tariq,Male
Vietnam,3,True,South Asia,Congo (Democratic Republic),Christian,Lemba,Male,Iraq,Muslim,Aisha,Female,India,Hindu,Ravi,Male,Vietnam,Budhist,Hoa,Female
Congo (Democratic Republic),4,True,South Asia,Thailand,Budhist,Suriya,Female,Iraq,Muslim,Kamal,Male,Congo (Democratic Republic),Christian,Isabelle,Female,Nepal,Hindu,Rajan,Male
Nepal,2,False,South Asia,Congo (Democratic Republic),Christian,Chiku,Female,Nepal,Hindu,Sandeep,Male,Iraq,Muslim,Amir,Male,Vietnam,Budhist,Mai,Female
Congo (Democratic Republic),4,True,South Asia,Turkey,Muslim,Emre,Male,Congo (Democratic Republic),Christian,Amina,Female,Thailand,Budhist,Arinya,Female,India,Hindu,Raj,Male
Vietnam,4,True,Middle East,India,Hindu,Aisha,Female,Congo (Democratic Republic),Christian,Jean,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Mehmet,Male
Turkey,3,True,South Asia,Thailand,Budhist,Somchai,Male,Turkey,Muslim,Aylin,Female,Nepal,Hindu,Sita,Female,Congo (Democratic Republic),Christian,Gabriel,Male
Vietnam,2,True,South Asia,Congo (Democratic Republic),Christian,Kofi,Male,Nepal,Hindu,Sita,Female,Turkey,Muslim,Kemal,Male,Vietnam,Budhist,Linh,Female
Algeria,2,True,Central Africa,Algeria,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Jacques,Male,Thailand,Budhist,Suriya,Female,India,Hindu,Arjun,Male
Congo (Democratic Republic),4,True,South Asia,Algeria,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Congo (Democratic Republic),Christian,Jean,Male,India,Hindu,Priya,Female
Congo (Democratic Republic),2,True,North Africa,Thailand,Budhist,Suriya,Female,Algeria,Muslim,Amir,Male,Congo (Democratic Republic),Christian,Jean,Male,Nepal,Hindu,Maya,Female
Algeria,2,True,Central Africa,Nepal,Hindu,Asha,Female,Congo (Democratic Republic),Christian,Samuel,Male,Algeria,Muslim,Fatima,Female,Vietnam,Budhist,Linh,Female
Congo (Democratic Republic),2,False,Central Africa,Thailand,Budhist,Niran,Female,Congo (Democratic Republic),Christian,Kwame,Male,India,Hindu,Arjun,Male,Egypt,Muslim,Layla,Female
India,3,True,North Africa,India,Hindu,Aditi,Female,Congo (Democratic Republic),Christian,Mosi,Male,Egypt,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female
Congo (Democratic Republic),4,True,North Africa,Congo (Democratic Republic),Christian,Amara,Female,Thailand,Budhist,Suri,Male,Nepal,Hindu,Pavan,Male,Egypt,Muslim,Samira,Female
Vietnam,2,True,North Africa,Nepal,Hindu,Arjun,Male,Egypt,Muslim,Amina,Female,Congo (Democratic Republic),Christian,Emmanuel,Male,Vietnam,Budhist,Linh,Female
Sudan,4,False,North Africa,Congo (Democratic Republic),Christian,Marcel,Male,Thailand,Budhist,Ladda,Female,India,Hindu,Anil,Male,Sudan,Muslim,Amina,Female
Sudan,4,True,Southeast Asia,India,Hindu,Arjun,Male,Sudan,Muslim,Layla,Female,Congo (Democratic Republic),Christian,Joseph,Male,Vietnam,Budhist,Minh,Female
Thailand,3,True,South Asia,Thailand,Budhist,Suriya,Female,Sudan,Muslim,Amir,Male,Nepal,Hindu,Anaya,Female,Congo (Democratic Republic),Christian,Emmanuel,Male
Nepal,4,True,Central Africa,Sudan,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raju,Male,Congo (Democratic Republic),Christian,Chantal,Female
China,4,False,East Asia,Guatemala,Christian,Enrique,Male,India,Hindu,Aisha,Female,Uzbekistan,Muslim,Timur,Male,China,Non-religious,Mei,Female
China,4,False,East Asia,Uzbekistan,Muslim,Amir,Male,Guatemala,Christian,Maria,Female,Nepal,Hindu,Arun,Male,China,Non-religious,Li,Female
Uzbekistan,3,True,Southeast Asia,China,Non-religious,Ling,Female,Guatemala,Christian,Carlos,Male,Thailand,Budhist,Noi,Female,Uzbekistan,Muslim,Ismat,Male
